1649979283	75.000	discharging
1649979415	74.000	discharging
1649979545	73.000	discharging
1649979673	72.000	discharging
1649979987	71.000	discharging
1649980333	70.000	discharging
1649980743	69.000	discharging
1649980927	68.000	discharging
1649984564	64.000	discharging
1650045428	63.000	discharging
1650045548	62.000	discharging
1650045653	61.000	discharging
1650045761	60.000	discharging
1650045869	59.000	discharging
1650045968	58.000	discharging
1650046088	57.000	discharging
1650046209	56.000	discharging
1650046346	55.000	discharging
1650046466	54.000	discharging
1650046640	53.000	discharging
1650046768	52.000	discharging
1650046906	51.000	discharging
1650047123	50.000	discharging
1650047197	49.000	discharging
1650047407	48.000	discharging
1650047592	47.000	discharging
1650047770	46.000	discharging
1650047982	45.000	discharging
1650048092	44.000	discharging
1650048266	43.000	discharging
1650048469	42.000	discharging
1650048664	41.000	discharging
1650048801	40.000	discharging
1650048976	39.000	discharging
1650049202	38.000	discharging
1650049400	37.000	discharging
1650053192	32.000	discharging
1650326635	30.000	discharging
1650326903	29.000	discharging
1650327025	28.000	discharging
1650327306	27.000	discharging
1650327523	26.000	discharging
1650327644	25.000	discharging
1650327832	24.000	discharging
1650328015	23.000	discharging
1650328198	22.000	discharging
1650328362	21.000	discharging
1650328523	20.000	discharging
1650328614	19.000	discharging
1650328798	18.000	discharging
1650329009	17.000	discharging
1650329187	16.000	discharging
1650329356	15.000	discharging
1650329591	14.000	discharging
1650329743	13.000	discharging
1650329747	14.000	charging
1650329807	15.000	charging
1650329851	16.000	charging
1650329896	17.000	charging
1650329941	18.000	charging
1650329985	19.000	charging
1650330029	20.000	charging
1650330073	21.000	charging
1650330117	22.000	charging
1650330162	23.000	charging
1650330206	24.000	charging
1650330250	25.000	charging
1650330294	26.000	charging
1650330339	27.000	charging
1650330384	28.000	charging
1650330428	29.000	charging
1650330473	30.000	charging
1650330521	31.000	charging
1650330566	32.000	charging
1650330610	33.000	charging
1650330657	34.000	charging
1650330702	35.000	charging
1650330746	36.000	charging
1650330791	37.000	charging
1650330837	38.000	charging
1650330880	39.000	charging
1650330924	40.000	charging
1650330967	41.000	charging
1650331010	42.000	charging
1650331054	43.000	charging
1650331098	44.000	charging
1650331142	45.000	charging
1650331185	46.000	charging
1650331232	47.000	charging
1650331278	48.000	charging
1650331325	50.000	charging
1650331372	51.000	charging
1650331417	52.000	charging
1650331463	53.000	charging
1650331513	54.000	charging
1650331563	55.000	charging
1650331615	56.000	charging
1650331668	57.000	charging
1650331720	58.000	charging
1650331774	59.000	charging
1650331835	60.000	charging
1650331900	61.000	charging
1650331957	62.000	charging
1650332014	63.000	charging
1650332071	64.000	charging
1650332127	65.000	charging
1650332184	66.000	charging
1650332240	67.000	charging
1650332299	68.000	charging
1650332357	69.000	charging
1650332413	70.000	charging
1650332471	71.000	charging
1650332528	72.000	charging
1650332585	73.000	charging
1650332642	74.000	charging
1650332700	75.000	charging
1650332758	76.000	charging
1650332815	77.000	charging
1650332873	78.000	charging
1650332932	79.000	charging
1650332992	80.000	charging
1650333053	81.000	charging
1650333118	82.000	charging
1650333186	83.000	charging
1650333258	84.000	charging
1650333337	85.000	charging
1650333418	86.000	charging
1650333505	87.000	charging
1650333598	88.000	charging
1650333699	89.000	charging
1650333807	90.000	charging
1650333925	91.000	charging
1650334012	92.000	charging
1650337613	88.000	discharging
1650380273	87.000	discharging
1650380507	86.000	discharging
1650380627	85.000	discharging
1650380724	84.000	discharging
1650380836	83.000	discharging
1650380956	82.000	discharging
1650381066	81.000	discharging
1650381186	80.000	discharging
1650381319	79.000	discharging
1650381455	78.000	discharging
1650381592	77.000	discharging
1650381730	76.000	discharging
1650381866	75.000	discharging
1650381980	74.000	discharging
1650382074	73.000	discharging
1650382169	72.000	discharging
1650382255	71.000	discharging
1650382376	70.000	discharging
1650382497	69.000	discharging
1650382632	68.000	discharging
1650382768	67.000	discharging
1650382903	66.000	discharging
1650383043	65.000	discharging
1650383182	64.000	discharging
1650383311	63.000	discharging
1650383436	62.000	discharging
1650383553	61.000	discharging
1650383670	60.000	discharging
1650383782	59.000	discharging
1650383903	58.000	discharging
1650384032	57.000	discharging
1650384153	56.000	discharging
1650384282	55.000	discharging
1650384405	54.000	discharging
1650384514	53.000	discharging
1650384634	52.000	discharging
1650384781	51.000	discharging
1650384934	50.000	discharging
1650385079	49.000	discharging
1650385096	48.000	discharging
1650385201	47.000	discharging
1650385333	46.000	discharging
1650388616	42.000	discharging
1650388732	41.000	discharging
1650388957	40.000	discharging
1650389181	39.000	discharging
1650392852	35.000	discharging
1650399633	36.000	charging
1650399685	37.000	charging
1650399715	38.000	charging
1650399815	39.000	charging
1650399889	40.000	charging
1650399948	41.000	charging
1650400117	40.000	discharging
1650400173	41.000	charging
1650400233	42.000	charging
1650400295	43.000	charging
1650400354	44.000	charging
1650400418	45.000	charging
1650400484	46.000	charging
1650400558	47.000	charging
1650400630	49.000	charging
1650400698	50.000	charging
1650400774	51.000	charging
1650400844	52.000	charging
1650400906	53.000	charging
1650400968	54.000	charging
1650401052	55.000	discharging
1650401121	56.000	charging
1650401183	57.000	charging
1650401243	58.000	charging
1650401319	59.000	charging
1650401415	60.000	charging
1650401498	61.000	discharging
1650401590	62.000	charging
1650401654	63.000	charging
1650401737	64.000	charging
1650401801	65.000	charging
1650401867	66.000	charging
1650401932	67.000	charging
1650402009	68.000	charging
1650402082	69.000	charging
1650402169	70.000	charging
1650402234	71.000	charging
1650402300	72.000	charging
1650402379	73.000	charging
1650402476	74.000	charging
1650402542	75.000	charging
1650402610	76.000	charging
1650402677	77.000	charging
1650402723	78.000	discharging
1650402837	79.000	charging
1650402885	80.000	discharging
1650402997	81.000	charging
1650403068	82.000	charging
1650403141	83.000	charging
1650403225	84.000	charging
1650403303	85.000	charging
1650403386	86.000	charging
1650403485	87.000	charging
1650403583	88.000	charging
1650403689	89.000	discharging
1650403757	90.000	charging
1650403915	91.000	charging
1650404030	92.000	discharging
1650404202	93.000	charging
1650404341	94.000	charging
1650404438	95.000	discharging
1650404685	96.000	charging
1650404885	97.000	charging
1650405115	98.000	charging
1650405383	99.000	discharging
1650405602	98.000	discharging
1650405824	97.000	discharging
1650406064	96.000	discharging
1650406334	95.000	discharging
1650406551	94.000	discharging
1650406765	93.000	discharging
1650406924	94.000	charging
1650407044	95.000	charging
1650407179	96.000	charging
1650407334	97.000	charging
1650407645	98.000	charging
1650407750	99.000	charging
1650408044	100.000	discharging
1650409004	99.000	discharging
1650411720	100.000	fully-charged
1650418978	98.000	discharging
1650488893	97.000	discharging
1650489011	96.000	discharging
1650489159	95.000	discharging
1650489310	94.000	discharging
1650489454	93.000	discharging
1650489602	92.000	discharging
1650489746	91.000	discharging
1650489866	90.000	discharging
1650490010	89.000	discharging
1650490149	88.000	discharging
1650490292	87.000	discharging
1650490462	86.000	discharging
1650490583	85.000	discharging
1650490708	84.000	discharging
